3,688355
4,131192
2,401473
1,344883
2,135833
2,580365
1,806182
2,044567
4,013810
4,974792
3,517505
2,131347
2,688601
3,384483
2,721285
2,576566
4,341500
5,704631
4,576302
2,888903
3,077642
3,906754
3,391206
2,882041
4,298627
5,931701
5,181661
3,267399
3,002037
3,851047
3,525572
2,726169
3,711663
5,496111
5,179762
3,168872
2,434669
3,216382
3,134075
2,173439
2,716677
4,558970
4,732551
2,797654
1,647487
2,301088
2,510840
1,548500
1,695403
3,518092
4,215763
2,538016
1,067664
1,542230
2,061030
1,248257
1,071919
2,794232
3,999625
2,728444
1,044367
1,279625
2,067574
1,511078
1,082973
2,606826
4,235742
3,459755
1,656121
1,575791
2,529249
2,273175
1,650015
2,863910
4,770010
4,511084
2,666303
2,191717
3,161089
3,193556
2,424313
3,226808
5,230483
5,460628
3,651603
2,731017
3,556928
3,834574
2,979895
3,312335
5,240868
5,910187
4,231769
2,870761
3,422782
3,897933
3,046586
2,918270
4,639669
5,698691
4,272492
2,548872
2,749832
3,384812
2,653217
2,145012
3,581567
4,985920
3,948586
2,002469
1,829375
2,591088
2,101602
1,344669
2,463381
4,160067
3,633025
1,635277
1,100454
1,940687
1,786811
0,925744
1,715051
3,621133
3,675003
1,788219
0,914477
1,750493
1,965361
1,122731
1,571634
3,561406
4,192376
2,541839
1,347674
2,058240
2,602151
1,859917
1,952988
3,865582
4,995671
3,661662
2,165504
2,609291
3,382683
2,786171
2,517640
4,185820
5,687036
4,717804
2,958241
3,008966
3,884443
3,461998
2,860004
4,148851
5,879310
5,312768
3,371339
2,954248
3,811868
3,595030
2,740104
3,578166
5,412831
5,290881
3,301382
2,414088
3,163498
3,193073
2,217035
2,605798
4,448572
4,813151
2,948002
1,656376
2,237532
2,549992
1,611632
1,610077
3,385151
4,256616
2,693092
1,105526
1,472269
2,073248
1,319698
1,013304
2,645594
3,995405
2,875640
1,109699
1,210086
2,050370
1,581126
1,051928
2,452463
4,186752
3,589132
1,747470
1,516273
2,485639
2,335068
1,647456
2,716292
4,682159
4,616004
2,781965
2,153190
3,098644
3,243260
2,450216
3,098756
5,113519
5,536893
3,788198
2,723219
3,485438
3,869436
3,031592
3,214166
5,105735
5,954536
4,382650
2,899515
3,351654
3,915279
3,117488
2,855507
4,496227
5,707814
4,427138
2,614545
2,686433
3,381547
2,732960
2,117670
3,437654
4,956770
4,093662
2,100249
1,778905
2,564687
2,177882
1,348359
2,325353
4,091415
3,754887
1,757032
1,067047
1,891097
1,848235
0,953918
1,589119
3,515516
3,762657
1,924924
0,902554
1,681831
2,004115
1,168877
1,464848
3,426274
4,239603
2,685357
1,362419
1,979187
2,615309
1,918632
1,872973
3,712782
5,001454
3,805124
2,211917
2,531712
3,371728
2,852781
2,470953
4,029419
5,654313
4,854695
3,039093
2,945215
3,853443
3,531263
2,849849
4,002152
5,812881
5,435610
3,485057
2,914291
3,765430
3,660023
2,764596
3,451190
5,317643
5,390647
3,441066
2,403692
3,105618
3,245245
2,269040
2,504260
4,329254
4,880124
3,102235
1,677005
2,171863
2,580742
1,680395
1,536053
3,246875
4,282548
2,848325
1,155709
1,403414
2,076396
1,393613
0,966940
2,495498
3,976045
3,019107
1,186867
1,144904
2,024382
1,650393
1,033006
2,300487
4,123488
3,711047
1,849112
1,464091
2,434462
2,393128
1,655859
2,574569
4,581919
4,710191
2,905434
2,124435
3,030685
3,286575
2,485031
2,979507
4,986932
5,599900
3,929373
2,726868
3,411146
3,896096
3,089478
3,126903
4,964413
5,984072
4,534409
2,940473
3,280866
3,923529
3,191454
2,804801
4,350430
5,701673
4,578786
2,692168
2,626657
3,369293
2,812533
2,102512
3,295297
4,913038
4,231992
2,208701
1,735168
2,530384
2,250931
1,363340
2,192545
4,009924
3,866674
1,887218
1,043007
1,835555
1,903807
0,991558
1,471514
3,399710
3,837582
2,067009
0,901884
1,609842
2,035057
1,221905
1,368688
3,284280
4,272332
2,830626
1,389365
1,899867
2,619540
1,981139
1,804910
3,556857
4,992011
3,946425
2,270443
2,457092
3,351688
2,919890
2,436501
3,873754
5,606749
4,985563
3,130926
2,887533
3,814185
3,597848
2,851186
3,859876
5,733096
5,548945
3,607666
2,883123
3,712486
3,719575
2,798919
3,331870
5,211567
5,478091
3,586745
2,404155
3,043752
3,289887
2,328459
2,412894
4,202292
4,932849
3,258980
1,709699
2,105251
2,602715
1,753625
1,473802
3,104694
4,293342
3,002254
1,218151
1,336894
2,070463
1,468774
0,932903
2,345409
3,941747
3,157415
1,275416
1,085250
1,989969
1,717702
1,025896
2,152279
4,046554
3,824213
1,960228
1,420248
2,376413
2,446337
1,674563
2,439929
4,470247
4,792609
3,035585
2,106192
2,958174
3,322733
2,527811
2,869963
4,851954
5,648950
4,073786
2,742369
3,335198
3,914107
3,152415
3,051094
4,818311
5,998490
4,685592
2,993656
3,211642
3,922600
3,267261
2,766312
4,203743
5,680381
4,725987
2,781370
2,571695
3,348336
2,890740
2,099307
3,155905
4,855246
4,362251
2,327078
1,699211
2,488806
2,319691
1,389018
2,066194
3,916486
3,967292
2,024770
1,029133
1,774975
1,952699
1,037770
1,363203
3,274897
3,899004
2,213171
0,912944
1,535642
2,057671
1,280710
1,283780
3,136800
4,290174
2,976207
1,428615
1,821496
2,614684
2,046225
1,749042
3,399270
4,967368
4,084107
2,340790
2,386637
3,322770
2,986287
2,414131
3,720253
5,544786
5,109048
3,233069
2,837006
3,767230
3,660657
2,863494
3,723304
5,640774
5,651623
3,738159
2,861604
3,653898
3,772807
2,842235
3,221235
5,095733
5,552365
3,737158
2,416028
2,978982
3,326412
2,394223
2,332402
4,069033
4,970853
3,416816
1,754643
2,038904
2,615674
1,830119
1,423647
2,960061
4,288935
3,153414
1,292643
1,273926
2,055582
1,543960
0,911124
2,196771
3,892867
3,289171
1,374751
1,032242
1,947620
1,781924
1,030150
2,009158
3,956695
3,927428
2,079877
1,385658
2,312294
2,493763
1,702792
2,313461
4,348216
4,862342
3,171204
2,099083
2,882155
3,351082
2,577528
2,770902
4,709896
5,683488
4,220040
2,769984
3,258785
3,923156
3,219218
2,987146
4,668868
5,997640
4,834736
3,058938
3,145209
3,912543
3,343682
2,740052
4,057623
5,644208
4,867326
2,881630
2,522696
3,319090
2,966423
2,107680
3,020831
4,784062
4,483187
2,454504
1,672000
2,440695
2,383179
1,424678
1,947443
3,812109
4,055756
2,168519
1,026115
1,710355
1,994195
1,091570
1,265033
3,142346
3,946286
2,362040
0,936077
1,460399
2,071568
1,344132
1,210613
2,985261
4,292893
3,120639
1,480126
1,745305
2,600716
2,112662
1,705464
3,241484
4,927710
4,216735
2,422520
2,321523
3,285318
3,050790
2,403549
3,570301
5,469011
5,223857
3,344717
2,794645
3,713255
3,718664
2,886125
3,593634
5,536858
5,742596
3,875426
2,850485
3,590617
3,818939
2,893608
3,120200
4,971362
5,612754
3,890969
2,439728
2,912447
3,354358
2,465199
2,263350
3,930877
4,993813
3,574291
1,811873
1,974044
2,619517
1,908656
1,385764
2,814443
4,269424
3,300353
1,378827
1,215707
2,032022
1,617971
0,901387
2,050996
3,829911
3,413045
1,484139
0,986936
1,897948
1,841993
1,045189
1,872369
3,854786
4,019586
2,207005
1,361135
2,243008
2,534567
1,739662
2,196146
4,216997
4,918602
3,310994
2,103601
2,803738
3,371091
2,633083
2,682964
4,562130
5,703107
4,366701
2,809833
3,183122
3,923066
3,288676
2,935317
4,517548
5,981533
4,980378
3,136042
3,082776
3,893553
3,419504
2,725884
3,913502
5,593577
5,001435
2,992293
2,480751
3,282102
3,038479
2,127123
2,891363
4,700289
4,593639
2,589987
1,654403
2,386899
2,440502
1,469495
1,837335
3,697910
4,131205
2,317212
1,034518
1,642772
2,027693
1,151895
1,177721
3,003395
3,978939
2,512202
0,971483
1,385316
2,076495
1,410972
1,149525
2,831115
4,280412
3,262458
1,543704
1,672512
2,577753
2,179228
1,674122
3,084949
4,873376
4,342913
2,515054
2,262876
3,239808
3,112265
2,404323
3,425227
5,380154
5,328777
3,464941
2,761375
3,653053
3,770926
2,918314
3,471965
5,422408
5,820935
4,018257
2,850401
3,523678
3,857304
2,952019
3,029556
4,839757
5,658688
4,046787
2,475535
2,845333
3,373397
2,540208
2,206158
3,789264
5,001562
3,729941
1,881279
1,911899
2,614283
1,988006
1,360181
2,669298
4,235062
3,441653
1,476201
1,163390
2,000184
1,689644
0,903333
1,909446
3,753531
3,527775
1,602719
0,950305
1,841683
1,896917
1,070312
1,743069
3,741823
4,099692
2,340455
1,347382
2,169546
2,568021
1,784200
2,088845
4,077851
4,960737
3,453593
2,120103
2,724086
3,382357
2,693321
2,606652
4,410077
5,707555
4,512308
2,861890
3,109436
3,913798
3,359563
2,895719
4,365816
5,950333
5,121080
3,224547
3,025522
3,865958
3,493540
2,723529
3,772771
5,529060
5,127012
3,112567
2,446882
3,238038
3,105872
2,157003
2,768708
4,604857
4,692548
2,732425
1,647188
2,328361
2,490869
1,522543
1,736798
3,575101
4,192910
2,469522
1,054774
1,573360
2,052721
1,217619
1,101849
2,859442
3,996623
2,662208
1,019215
1,311616
2,072337
1,480010
1,100711
2,675827
4,252808
3,400211
1,619009
1,604318
2,546049
2,244719
1,654816
2,931080
4,804855
4,461302
2,617673
2,211759
3,186841
3,169638
2,415886
3,286284
5,279076
5,422690
3,592699
2,738022
3,587515
3,816593
2,959189
3,359292
5,298585
5,885836
4,165366
2,861860
3,454186
3,887358
3,016375
2,949959
4,702283
5,689742
4,203180
2,523585
2,778854
3,383335
2,618040
2,161102
3,645652
4,994092
3,882303
1,962601
1,853679
2,600149
2,066955
1,346780
2,526062
4,186256
3,575939
1,584124
1,118074
1,960600
1,757870
0,916471
1,773415
3,664516
3,632191
1,729512
0,923233
1,779664
1,945793
1,104705
1,622311
3,618913
4,166869
2,478984
1,344978
2,092976
2,593511
1,835351
1,992291
3,932110
4,988242
3,597591
2,148807
2,644399
3,384613
2,757047
2,542324
4,255187
5,696735
4,655398
2,925976
3,038950
3,895452
3,430653
2,868314
4,215121
5,904364
5,255442
3,323888
2,974580
3,830218
3,564651
2,732568
3,636764
5,451371
5,242834
3,241537
2,422022
3,187676
3,167648
2,196565
2,653978
4,498812
4,778969
2,880621
1,651000
2,266108
2,533602
1,582810
1,646637
3,444978
4,240282
2,624063
1,087179
1,503299
2,068932
1,287568
1,037853
2,711922
3,999156
2,810594
1,079180
1,240525
2,059117
1,550019
1,064216
2,520858
4,210318
3,532474
1,705556
1,541882
2,505992
2,307970
1,647205
2,781246
4,722786
4,570633
2,729533
2,169155
3,127132
3,221909
2,437551
3,154639
5,166761
5,504588
3,726846
2,725300
3,517623
3,854923
3,007786
3,256488
5,166640
5,936631
4,315398
2,885235
3,383297
3,908682
3,085525
2,881928
4,560357
5,705645
4,358690
2,583864
2,714235
3,384120
2,697467
2,128309
3,501508
4,971552
4,029936
2,055434
1,800569
2,577429
2,144313
1,345295
2,386131
4,123560
3,701901
1,701818
1,080790
1,913923
1,821605
0,940179
1,644122
3,563782
3,725220
1,863427
0,906497
1,712822
1,987820
1,147454
1,511039
3,487260
4,220374
2,621271
1,354371
2,014427
2,610548
1,891997
1,907080
3,781166
5,000759
3,741543
2,189782
2,565899
3,377726
2,823043
2,490189
4,098926
5,670709
4,794515
3,001768
2,972866
3,868269
3,500742
2,852917
4,066884
5,844098
5,382115
3,433362
2,931019
3,786920
3,631753
2,752451
3,506744
5,361356
5,347773
3,378172
2,407010
3,131896
3,222948
2,244950
2,548179
4,383306
4,852083
3,033294
1,666363
2,201236
2,568140
1,649212
1,567524
3,308899
4,272882
2,779407
1,131885
1,433801
2,076120
1,360535
0,986025
2,562293
3,986509
2,955897
1,151135
1,173260
2,036997
1,619780
1,039935
2,367648
4,153332
3,657868
1,802717
1,486311
2,458100
2,367864
1,650810
2,636751
4,627941
4,669724
2,849664
2,135958
3,061510
3,268164
2,468516
3,031359
5,044304
5,573582
3,866148
2,723804
3,444438
3,885291
3,063059
3,164302
5,027898
5,972797
4,466945
2,920758
3,312207
3,920994
3,158280
2,825835
4,415426
5,706283
4,511851
2,656214
2,652700
3,375834
2,777266
2,107756
3,358284
4,934244
4,171431
2,159227
1,753706
2,546568
2,218933
1,355323
2,250845
4,047673
3,818307
1,828383
1,052481
1,860919
1,879886
0,973716
1,522690
3,452364
3,805906
2,003278
0,900759
1,642178
2,022305
1,197556
1,410070
3,348149
4,259604
2,765938
1,375873
1,935076
2,618775
1,952967
1,833665
3,626450
4,998090
3,883985
2,242952
2,489813
3,361706
2,890081
2,450309
3,942756
5,629696
4,928231
3,088796
2,912350
3,832620
3,568657
2,849203
3,922480
5,770156
5,499823
3,552137
2,895833
3,736767
3,693838
2,782502
3,383888
5,259986
5,440806
3,521338
2,402571
3,071673
3,271016
2,301202
2,452197
4,259579
4,911208
3,189096
1,693664
2,134896
2,594051
1,720603
1,499992
3,168275
4,290421
2,934096
1,188895
1,366092
2,074215
1,435294
0,946510
2,412022
3,958816
3,096672
1,234691
1,111007
2,006276
1,688102
1,027623
2,217598
4,082390
3,775076
1,909731
1,438643
2,403013
2,423350
1,665026
2,498822
4,521224
4,757493
2,976991
2,112960
2,990898
3,307591
2,507879
2,917398
4,912898
5,628912
4,009291
2,733996
3,369082
3,907193
3,123894
3,083343
4,883744
5,993961
4,618564
2,968515
3,242136
3,924146
3,233420
2,781906
4,268954
5,691701
4,661205
2,740325
2,595454
3,358701
2,856226
2,099277
3,217403
4,882627
4,305437
2,273294
1,714168
2,508138
2,289726
1,376328
2,121477
3,959427
3,924017
1,962799
1,033997
1,802459
1,931842
1,016234
1,410136
3,331402
3,873416
2,147793
0,906555
1,568819
2,048676
1,253934
1,320093
3,202934
4,284100
2,911559
1,409651
1,856132
2,617969
2,017058
1,772357
3,469420
4,980189
4,023455
2,308090
2,417360
3,336699
2,956942
2,422597
3,788118
5,574068
5,055161
3,186448
2,858513
3,789008
3,633276
2,856708
3,783220
5,683296
5,607373
3,679258
2,869926
3,680575
3,749981
2,821930
3,269272
5,148343
5,521029
3,669807
2,409313
3,008055
3,311213
2,364283
2,366794
4,128948
4,955804
3,346625
1,733150
2,068281
2,611037
1,795797
1,444430
3,024551
4,292768
3,086667
1,258067
1,301396
2,063287
1,510618
0,919301
2,262562
3,916363
3,231508
1,329314
1,054911
1,967385
1,753832
1,026891
2,072058
3,998175
3,882856
2,025712
1,399834
2,341485
2,473455
1,689124
2,368594
4,403658
4,832969
3,110335
2,100833
2,916304
3,339484
2,554645
2,813591
4,773820
5,669959
4,154902
2,756204
3,292727
3,920255
3,189127
3,014083
4,735606
5,999906
4,768796
3,028444
3,174312
3,918130
3,309719
2,750219
4,122403
5,662098
4,805321
2,835744
2,543666
3,333079
2,933170
2,102558
3,080247
4,817304
4,430665
2,396814
1,682956
2,462832
2,355672
1,407647
1,999213
3,859780
4,017997
2,103944
1,026077
1,739506
1,976707
1,066788
1,307363
3,202128
3,927052
2,295631
0,924289
1,493893
2,066487
1,315450
1,241657
3,053021
4,293560
3,056683
1,455728
1,778820
2,608044
2,083046
1,723315
3,311542
4,947172
4,158504
2,384824
2,349730
3,302989
3,022429
2,406822
3,636421
5,504350
5,173981
3,293979
2,812402
3,738062
3,693539
2,874839
3,650340
5,584409
5,703671
3,813657
2,854099
3,619256
3,799358
2,869844
3,163866
5,027610
5,587668
3,822277
2,427713
2,942161
3,343020
2,433085
2,292597
3,992793
4,985480
3,504441
1,784924
2,002609
2,618935
1,873577
1,401080
2,879191
4,279948
3,235660
1,339108
1,240921
2,043542
1,585297
0,904248
2,115343
3,859591
3,359046
1,434333
1,006057
1,920884
1,815874
1,037216
1,932306
3,901505
3,980058
2,149652
1,370744
2,274378
2,517298
1,722269
2,247098
4,276372
4,895306
3,248436
2,100131
2,838812
3,363257
2,607744
2,720638
4,628418
5,696249
4,301561
2,790610
3,216579
3,924240
3,257557
2,956845
4,584940
5,990568
4,916173
3,100337
3,109954
3,903078
3,385956
2,730702
3,977219
5,617831
4,942808
2,941873
2,498455
3,299457
3,006970
2,117153
2,948133
4,739019
4,545914
2,528846
1,660985
2,411451
2,415839
1,448503
1,885142
3,749802
4,099328
2,250599
1,029343
1,673104
2,013826
1,124349
1,215146
3,065853
3,966258
2,445396
0,954225
1,418589
2,075423
1,380921
1,175168
2,899852
4,287834
3,199844
1,513976
1,704367
2,589056
2,149705
1,686550
3,154274
4,899308
4,287718
2,472637
2,288074
3,260994
3,085387
2,402610
3,489020
5,421209
5,283440
3,410513
2,774984
3,680523
3,748464
2,902881
3,524986
5,474503
5,787732
3,954170
2,849040
3,553811
3,841249
2,925259
3,068514
4,899055
5,640088
3,977378
2,458114
2,875156
3,366050
2,506450
2,230092
3,852537
5,000000
3,661083
1,848942
1,939106
2,617722
1,952717
1,370037
2,733656
4,252145
3,379638
1,431580
1,185841
2,015325
1,658150
0,901054
1,971751
3,789088
3,477990
1,548942
0,965455
1,867452
1,873201
1,057951
1,799541
3,793325
4,065636
2,280441
1,352125
2,202644
2,554102
1,763524
2,135248
4,140588
4,943790
3,389958
2,111272
2,759563
3,378450
2,666046
2,639107
4,478093
5,707461
4,447818
2,837254
3,141863
3,919047
3,327960
2,911807
4,433210
5,966046
5,059247
3,183837
3,050255
3,879259
3,460930
2,723141
3,834813
5,559406
5,072334
3,057981
2,460876
3,258449
3,076558
2,142480
2,822307
4,648646
4,650077
2,668335
1,649069
2,354899
2,469389
1,498013
1,780245
3,630665
4,167223
2,401470
1,044286
1,604361
2,042668
1,187816
1,134126
2,923948
3,990627
2,595651
0,996481
1,344122
2,075309
1,449134
1,120885
2,744891
4,266932
3,339582
1,584120
1,633983
2,561197
2,215820
1,661929
2,999048
4,837023
4,409729
2,570871
2,233483
3,211259
3,144711
2,409456
3,347203
5,325448
5,382377
3,535059
2,747128
3,617241
3,797160
2,940010
3,408199
5,354696
5,858696
4,099542
2,855315
3,485314
3,875056
2,987111
2,983935
4,764017
5,677798
4,133694
2,500715
2,808244
3,380048
2,583178
2,179617
3,709632
4,999285
3,815086
1,925010
1,878993
2,607513
2,031994
1,351246
2,589397
4,209699
3,517207
1,534902
1,137282
1,979110
1,728042
0,909287
1,833112
3,705582
3,587128
1,672213
0,934033
1,807881
1,924871
1,088331
1,674863
3,674693
4,138659
2,416871
1,344614
2,127320
2,583199
1,811871
2,033836
3,997610
4,977850
3,533511
2,134535
2,679742
3,384734
2,728371
2,569418
4,324283
5,703428
4,592207
2,896025
3,069805
3,904714
3,399110
2,878997
4,281876
5,926591
5,196596
3,278440
2,996372
3,847074
3,533478
2,727176
3,696546
5,487475
5,192637
3,183207
2,431903
3,210782
3,140943
2,177839
2,703924
4,547182
4,742157
2,814126
1,647908
2,294166
2,515591
1,555201
1,685382
3,503628
4,221029
2,555194
1,071264
1,534440
2,062832
1,256035
1,064807
2,777834
3,999906
2,744938
1,051030
1,271720
2,066104
1,518863
1,078918
2,589601
4,231019
3,474458
1,665740
1,568848
2,524796
2,280208
1,649171
2,847255
4,760887
4,523237
2,678736
2,186979
3,154451
3,199368
2,426723
3,212176
5,217998
5,469732
3,666514
2,729601
3,549158
3,838836
2,985299
3,300909
5,226202
5,915834
4,248445
2,873357
3,414900
3,900304
3,054275
2,910709
4,623893
5,700458
4,289777
2,555570
2,742646
3,384899
2,662048
2,141368
3,565544
4,983414
3,964996
2,012786
1,823469
2,588562
2,110203
1,344506
2,447827
4,153098
3,647026
1,648358
1,096307
1,935497
1,793897
0,928382
1,700680
3,609935
3,685344
1,803104
0,912614
1,743061
1,970034
1,127485
1,559267
3,546772
4,198324
2,557655
1,348717
2,049507
2,604046
1,866216
1,943518
3,848804
4,997062
3,677663
2,170057
2,600563
3,381918
2,793509
2,511847
4,168451
5,684143
4,733268
2,966664
3,001618
3,881421
3,469791
2,858295
4,132374
5,872611
5,326848
3,383506
2,949403
3,807054
3,602491
2,742316
3,563714
5,402825
5,302545
3,316569
2,412417
3,157296
3,199221
2,222416
2,594039
4,435733
4,821278
2,964972
1,658081
2,230319
2,553832
1,619015
1,601284
3,370024
4,260239
2,710359
1,110493
1,464541
2,074047
1,327811
1,007545
2,628961
3,993999
2,891791
1,117696
1,202607
2,047911
1,588883
1,049231
2,435433
4,180418
3,603071
1,758269
1,510094
2,480314
2,341728
1,647859
2,700231
4,671616
4,627019
2,795318
2,149498
3,091349
3,248404
2,453661
3,085054
5,099907
5,544563
3,803682
2,723051
3,477301
3,872813
3,037739
3,203921
5,090313
5,958557
4,399495
2,903461
3,343750
3,916647
3,125577
2,849273
4,480117
5,707885
4,444163
2,622585
2,679590
3,380625
2,741832
2,115387
3,421733
4,952623
4,109390
2,111785
1,773693
2,561255
2,186178
1,349476
2,310315
4,082979
3,767826
1,771099
1,063898
1,885204
1,854715
0,957649
1,575622
3,503131
3,771626
1,940469
0,901914
1,673977
2,007949
1,174448
1,453626
3,410811
4,243963
2,701438
1,364807
1,970365
2,616224
1,925412
1,864814
3,695585
5,001158
3,820958
2,217826
2,523253
3,369948
2,860236
2,466523
4,012060
5,649754
4,869558
3,048765
2,938486
3,849479
3,538814
2,849438
3,986101
5,804662
5,448694
3,498258
2,910378
3,759854
3,666925
2,767938
3,437535
5,306375
5,400988
3,456979
2,403196
3,098922
3,250589
2,275295
2,493592
4,315501
4,886695
3,119553
1,680037
2,164486
2,583622
1,688333
1,528548
3,231244
4,284497
2,865520
1,162044
1,395885
2,076184
1,401925
0,962549
2,478795
3,972967
3,034755
1,196154
1,137982
2,020967
1,657990
1,031639
2,283809
4,115603
3,724075
1,861007
1,458790
2,428338
2,399298
1,657442
2,559239
4,570057
4,719947
2,919586
2,121876
3,022834
3,290959
2,489409
2,966841
4,972326
5,606051
3,945284
2,727999
3,402767
3,898531
3,096243
3,117905
4,948390
5,986425
4,551262
2,945779
3,273075
3,923880
3,199808
2,799920
4,334149
5,700052
4,595388
2,701516
2,620291
3,367388
2,821312
2,101572
3,279638
4,907300
4,246888
2,221379
1,730770
2,526111
2,258802
1,365677
2,178166
4,000115
3,878424
1,902159
1,040949
1,829055
1,909583
0,996287
1,459004
3,386264
3,845087
2,083073
0,902526
1,601686
2,037989
1,228174
1,358688
3,268138
4,275055
2,846813
1,393118
1,891090
2,619451
1,988266
1,798097
3,539403
4,990021
3,961928
2,277683
2,449036
3,348908
2,927325
2,433423
3,856566
5,600566
4,999672
3,141780
2,881547
3,809337
3,605033
2,852022
3,844397
5,723441
5,560900
3,621795
2,880241
3,706239
3,725817
2,803304
3,319130
5,199157
5,487008
3,603248
2,404902
3,036678
3,294356
2,335473
2,403402
4,187771
4,937806
3,276490
1,714086
2,097844
2,604603
1,761985
1,467627
3,088718
4,293602
3,019213
1,225838
1,329700
2,069248
1,477149
0,929881
2,328796
3,937028
3,172403
1,285933
1,079012
1,985645
1,725010
1,025817
2,136102
4,037193
3,836193
1,973120
1,415931
2,369573
2,451909
1,677245
2,425454
4,457179
4,800999
3,050407
2,104842
2,949881
3,326280
2,533013
2,858426
4,836495
5,653513
4,089971
2,744835
3,326709
3,915559
3,159668
3,043397
4,801844
5,999150
4,702292
3,000316
3,204101
3,921931
3,275744
2,762792
4,187453
5,677090
4,742007
2,791974
2,565936
3,345486
2,899295
2,099673
3,140659
4,847984
4,376171
2,340806
1,695739
2,483768
2,327023
1,392501
2,052604
3,905409
3,977738
2,040458
1,028250
1,767975
1,957687
1,043392
1,351780
3,260527
3,904966
2,229603
0,914914
1,527312
2,059651
1,287550
1,275064
3,120137
4,291225
2,992339
1,433736
1,812901
2,613581
2,053563
1,743593
3,381721
4,963698
4,099119
2,349318
2,379118
3,319022
2,993568
2,412380
3,703391
5,537036
5,122256
3,245021
2,831878
3,761565
3,667358
2,865512
3,708535
5,629782
5,662327
3,753098
2,859842
3,647080
3,778296
2,847563
3,209519
5,082312
5,559772
3,754105
2,418071
2,971655
3,329947
2,401873
2,324156
4,053898
4,974151
3,434358
1,760396
2,031601
2,616552
1,838767
1,418830
2,943904
4,287510
3,169975
1,301649
1,267202
2,053387
1,552263
0,909453
2,180407
3,886556
3,303348
1,386423
1,026809
1,942450
1,788822
1,031300
1,993625
3,945950
3,938233
2,093654
1,382422
2,304833
2,498638
1,706479
